[1, 56] 8.905851181208021
[56, 111] 8.488999457045455
[111, 166] 7.423568444259167
[166, 221] 6.363028103540465
[221, 276] 5.5093883366279774
[276, 334] 4.442651256490317
[334, 395] 3.6635616461296463
[395, 452] 2.8903717578961645
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
