[1, 88] 9.290629203204986
[88, 175] 8.074960359115858
[175, 262] 6.46302945692067
[262, 350] 4.948759890378168
[350, 437] 3.871201010907891
[437, 555] 1.9459101490553132
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
