[1, 92] 9.317489287493226
[92, 183] 8.017307507688582
[183, 274] 6.340359303727752
[274, 366] 4.7535901911063645
[366, 459] 3.58351893845611
[459, 555] 1.0986122886681098
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
