[1, 78] 9.208839245849916
[78, 155] 8.223090551161533
[155, 232] 6.731018100482083
[232, 311] 5.53338948872752
[311, 388] 4.060443010546419
[388, 479] 3.2188758248682006
[479, 557] 0.6931471805599453
[557, 665] 0.0
[665, 767] 0.0
[767, 2625] 0.0
