[1, 37] 8.402679804627477
[37, 73] 8.528528701079983
[73, 109] 7.873217054862741
[109, 145] 7.2078598714324755
[145, 181] 6.480044561926653
[181, 217] 5.752572638825633
[217, 253] 5.2574953720277815
[253, 289] 4.77912349311153
[289, 325] 3.828641396489095
[325, 363] 3.367295829986474
[363, 399] 2.8903717578961645
[399, 435] 2.70805020110221
[435, 479] 1.9459101490553132
[479, 555] 0.0
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
