[1, 94] 9.330165765044532
[94, 187] 7.992268643270745
[187, 280] 6.249975242259483
[280, 374] 4.6443908991413725
[374, 479] 3.4657359027997265
[479, 665] 1.0986122886681098
[665, 767] 0.0
[767, 2625] 0.0
