[1, 101] 9.368625350941896
[101, 201] 7.880048200971577
[201, 301] 6.073044534100405
[301, 401] 4.276666119016055
[401, 555] 3.044522437723423
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
