[1, 33] 8.242756345714477
[33, 65] 8.479491324232226
[65, 97] 7.951559331155252
[97, 129] 7.348587530927593
[129, 161] 6.694562058521095
[161, 193] 6.1675164908883415
[193, 225] 5.407171771460119
[225, 257] 5.056245805348308
[257, 289] 4.564348191467836
[289, 321] 3.7376696182833684
[321, 354] 3.295836866004329
[354, 387] 2.995732273553991
[387, 420] 2.5649493574615367
[420, 452] 2.0794415416798357
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
