[1, 75] 9.180705566846491
[75, 149] 8.261526448396468
[149, 223] 6.831953565565855
[223, 297] 5.634789603169249
[297, 371] 4.174387269895637
[371, 452] 3.332204510175204
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
