[1, 82] 9.241839039035554
[82, 163] 8.170468578330674
[163, 244] 6.62273632394984
[244, 325] 5.342334251964811
[325, 411] 3.9512437185814275
[411, 555] 2.8903717578961645
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
