[1, 100] 9.364519622823858
[100, 199] 7.891704659330107
[199, 298] 6.100318952020064
[298, 399] 4.31748811353631
[399, 555] 3.1354942159291497
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
