[1, 50] 8.77786371462117
[50, 99] 8.53934599605737
[99, 148] 7.583247524303362
[148, 197] 6.639875833826536
[197, 246] 5.66988092298052
[246, 295] 5.099866427824199
[295, 348] 3.784189633918261
[348, 399] 3.5263605246161616
[399, 452] 2.833213344056216
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
