[1, 105] 9.387146748082028
[105, 209] 7.81237820598861
[209, 313] 5.988961416889864
[313, 420] 4.219507705176107
[420, 555] 2.6390573296152584
[555, 665] 0.6931471805599453
[665, 2625] 0.6931471805599453
