[1, 44] 8.626406276389554
[44, 87] 8.549466751966532
[87, 130] 7.738052297689316
[130, 173] 6.895682697747868
[173, 216] 6.068425588244111
[216, 259] 5.407171771460119
[259, 305] 4.770684624465665
[305, 348] 3.4965075614664802
[348, 395] 3.4965075614664802
[395, 452] 2.8903717578961645
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
