[1, 39] 8.474494436883122
[39, 77] 8.538367426647644
[77, 115] 7.83399634170946
[115, 153] 7.132497551660044
[153, 191] 6.398594934535208
[191, 229] 5.560681631015528
[229, 267] 5.153291594497779
[267, 305] 4.465908118654584
[305, 348] 3.4965075614664802
[348, 387] 3.4011973816621555
[387, 425] 2.6390573296152584
[425, 479] 2.4849066497880004
[479, 555] 0.0
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
