[1, 59] 8.95944014361693
[59, 117] 8.459987717645458
[117, 175] 7.343426229147367
[175, 233] 6.226536669287466
[233, 291] 5.393627546352362
[291, 350] 4.02535169073515
[350, 411] 3.6109179126442243
[411, 479] 2.833213344056216
[479, 555] 0.0
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
