[1, 76] 9.190953658175992
[76, 151] 8.249313746260636
[151, 226] 6.78897174299217
[226, 301] 5.605802066295998
[301, 379] 4.110873864173311
[379, 454] 3.295836866004329
[454, 555] 1.6094379124341003
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
