[1, 36] 8.364042011922063
[36, 71] 8.520985989654934
[71, 106] 7.892078421248119
[106, 141] 7.238496840894365
[141, 176] 6.52649485957079
[176, 211] 5.8971538676367405
[211, 246] 5.2832037287379885
[246, 281] 4.890349128221754
[281, 317] 4.007333185232471
[317, 352] 3.295836866004329
[352, 387] 3.1354942159291497
[387, 425] 2.6390573296152584
[425, 460] 2.3978952727983707
[460, 555] 0.6931471805599453
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
