[1, 106] 9.391411146868485
[106, 211] 7.79934339821592
[211, 317] 5.953243334287785
[317, 425] 4.1588830833596715
[425, 555] 2.5649493574615367
[555, 665] 0.6931471805599453
[665, 2625] 0.6931471805599453
