[1, 38] 8.438799123988225
[38, 75] 8.53405030848266
[75, 112] 7.854381210652365
[112, 149] 7.166265974133638
[149, 186] 6.455198563340122
[186, 223] 5.673323267171493
[223, 260] 5.1647859739235145
[260, 297] 4.653960350157523
[297, 334] 3.58351893845611
[334, 371] 3.367295829986474
[371, 411] 2.772588722239781
[411, 452] 2.4849066497880004
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
