[1, 79] 9.2179116374725
[79, 157] 8.206583614320753
[157, 235] 6.710523109452428
[235, 313] 5.488937726156687
[313, 395] 4.060443010546419
[395, 479] 3.1354942159291497
[479, 557] 0.6931471805599453
[557, 665] 0.0
[665, 767] 0.0
[767, 2625] 0.0
