[1, 80] 9.226607344440055
[80, 159] 8.194229304819817
[159, 238] 6.678342114654332
[238, 317] 5.438079308923196
[317, 399] 3.9889840465642745
[399, 479] 3.091042453358316
[479, 665] 1.0986122886681098
[665, 767] 0.0
[767, 2625] 0.0
