[1, 73] 9.160729871422848
[73, 145] 8.288031567776464
[145, 217] 6.874198495453294
[217, 289] 5.739792912179234
[289, 363] 4.31748811353631
[363, 435] 3.4965075614664802
[435, 555] 2.0794415416798357
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
