[1, 110] 9.408207140105599
[110, 219] 7.734558844354756
[219, 328] 5.8522024797744745
[328, 437] 4.04305126783455
[437, 555] 1.9459101490553132
[555, 665] 0.6931471805599453
[665, 2625] 0.6931471805599453
