[1, 64] 9.046290859969677
[64, 127] 8.404248432400102
[127, 190] 7.181591944611865
[190, 253] 5.948034989180646
[253, 317] 5.062595033026967
[317, 380] 3.828641396489095
[380, 452] 3.2188758248682006
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
