[1, 70] 9.127827950401718
[70, 139] 8.32239411311117
[139, 208] 6.98100574072173
[208, 277] 5.8289456176102075
[277, 348] 4.499809670330265
[348, 420] 3.7612001156935624
[420, 555] 2.6390573296152584
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
