[1, 109] 9.40442579569038
[109, 217] 7.748028524432376
[217, 325] 5.877735781779639
[325, 434] 4.0943445622221
[434, 555] 2.302585092994046
[555, 665] 0.6931471805599453
[665, 2625] 0.6931471805599453
