[1, 65] 9.06126014896203
[65, 129] 8.387995252944556
[129, 193] 7.158513997329321
[193, 257] 5.940171252720432
[257, 321] 4.927253685157205
[321, 387] 3.8501476017100584
[387, 452] 3.044522437723423
[452, 555] 1.791759469228055
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
