[1, 54] 8.86488793377419
[54, 107] 8.510168576479273
[107, 160] 7.469654172932128
[160, 213] 6.461468176353717
[213, 266] 5.598421958998375
[266, 321] 4.6443908991413725
[321, 374] 3.713572066704308
[374, 432] 3.044522437723423
[432, 555] 2.4849066497880004
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
