[1, 97] 9.346181594887597
[97, 193] 7.951207156472972
[193, 289] 6.16541785423142
[289, 387] 4.48863636973214
[387, 555] 3.295836866004329
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
