[1, 95] 9.336620537886512
[95, 189] 7.975908360165538
[189, 283] 6.218600119691729
[283, 379] 4.564348191467836
[379, 479] 3.4339872044851463
[479, 665] 1.0986122886681098
[665, 767] 0.0
[767, 2625] 0.0
