[1, 40] 8.508959386489133
[40, 79] 8.540323608805092
[79, 118] 7.8160138391590275
[118, 157] 7.077498053569231
[157, 196] 6.359573868672378
[196, 235] 5.493061443340548
[235, 274] 5.1298987149230735
[274, 313] 4.290459441148391
[313, 352] 3.4657359027997265
[352, 395] 3.258096538021482
[395, 434] 2.6390573296152584
[434, 479] 2.1972245773362196
[479, 555] 0.0
[555, 665] 0.6931471805599453
[665, 767] 0.0
[767, 2625] 0.0
